"","T_CNR4_Avg","SW_in_HQ_temp_Avg","Tair_15m_Avg"
"777",26.29329,24.91343,24.36528
"778",26.20065,24.90235,24.5755
"779",26.38083,25.22319,24.93571
"780",26.05837,24.97654,24.56163
"781",25.61197,24.68564,24.46742
"782",25.40693,24.63047,24.50935
"783",25.02528,24.41938,24.31502
"784",24.45136,24.04358,24.24164
"785",23.19927,23.10986,23.55232
"786",22.16774,22.20411,22.75854
"787",21.25857,21.3631,22.08888
"788",20.49769,20.64223,21.39285
"789",19.907,19.97036,20.69053
"790",19.01829,19.24934,20.37862
"791",18.75835,19.11077,20.41412
"792",18.23454,18.6855,20.25571
"793",17.64126,18.13425,19.7222
"794",17.35607,17.83765,19.15898
"795",16.41014,16.72431,17.64123
"796",15.95225,16.13878,16.99045
"797",15.27597,15.39211,16.20547
"798",14.86846,14.97189,15.82472
"799",14.83933,14.91218,15.81841
"800",15.04246,14.89631,15.93456
"801",15.28526,14.97061,15.89511
"802",15.20495,14.94945,15.66513
"803",15.20306,14.88376,15.8169
"804",15.22396,15.03655,15.89266
"805",15.98419,14.98534,15.62268
"806",16.93728,15.05087,15.70146
"807",16.65754,14.70857,15.3225
"808",17.30459,14.4059,15.0403
"809",17.61391,14.35443,15.0567
"810",18.11204,14.35873,15.09356
"811",18.5236,14.81904,15.47757
"812",17.27585,15.48174,16.07499
"813",16.74818,16.21149,16.77189
"814",17.44705,16.87376,17.43298
"815",17.98522,17.33707,17.81266
"816",19.12981,18.39656,18.87577
"817",21.83438,20.68042,20.91572
"818",23.13193,21.66329,21.54583
"819",22.34499,21.28344,21.19364
"820",23.18749,21.97638,21.73784
"821",22.54832,21.61574,21.63257
"822",23.80126,22.73913,22.41093
"823",23.86634,22.72624,22.4747
"824",22.45407,21.71896,21.78498
"825",23.56463,22.71631,22.30969
"826",21.83361,20.98775,20.98363
"827",18.94202,18.30874,18.52439
"828",16.44705,16.04335,16.40686
"829",14.2669,14.14053,14.78497
"830",14.85492,14.51593,14.86517
"831",15.99689,15.84827,16.13827
"832",16.96626,16.68535,17.09306
"833",17.00141,16.84025,17.17009
"834",16.91501,16.8612,17.27417
"835",15.75105,15.88821,16.72243
"836",14.49272,14.85993,15.85016
"837",13.78256,14.21507,15.14495
"838",13.30763,13.61615,14.48451
"839",13.44969,12.73768,13.6043
"840",15.77507,12.53384,13.43871
"841",15.40868,12.17877,12.91428
"842",14.97839,11.52873,12.30652
"843",14.59972,10.97717,11.81028
"844",14.00456,10.54387,11.31988
"845",13.52051,10.29743,11.03271
"846",13.02631,10.37185,11.12614
"847",12.92178,9.881582,10.7647
"848",13.61128,9.622149,10.55627
"849",13.94821,9.200826,10.31475
"850",13.51202,9.309835,10.40669
"851",13.51153,8.886058,9.906607
"852",14.00168,7.820695,8.979239
"853",14.18573,7.906817,9.352592
"854",13.38252,7.820017,8.954367
"855",11.71169,6.549612,7.465226
"856",11.25657,6.483397,7.521014
"857",10.82415,6.716393,7.703079
"858",11.36575,7.075202,8.191836
"859",13.48714,8.520921,10.06504
"860",13.12882,10.38661,11.90532
"861",12.21629,11.25059,12.32689
"862",13.88747,12.67354,13.84829
"863",14.92356,13.55709,14.27115
"864",16.32407,14.87295,15.27661
"865",17.45562,16.0449,16.08381
"866",18.85736,17.51916,17.24231
"867",20.41506,18.80294,18.20291
"868",21.09323,19.63171,18.88473
"869",21.74396,20.26407,19.48674
"870",22.03421,20.66545,19.89412
"871",22.78398,21.37838,20.58693
"872",23.05606,21.74831,21.00968
"873",23.26537,22.0998,21.42321
"874",23.5275,22.45727,22.01251
"875",23.05882,22.24214,22.00298
"876",23.21945,22.53457,22.25407
"877",23.40913,22.78399,22.60207
"878",23.12986,22.65851,22.59512
"879",23.14484,22.80642,22.76554
"880",22.48387,22.35835,22.49192
"881",21.86433,21.88057,22.17012
"882",21.26312,21.4053,21.80721
"883",20.03774,20.31616,20.94656
"884",18.87367,19.20457,19.84262
"885",17.85873,18.19043,18.82013
"886",17.76653,17.99839,18.63489
"887",17.01954,17.18953,17.78214
"888",16.11391,16.32175,16.96512
"889",16.46652,16.74688,17.44413
"890",17.75052,18.05726,18.71059
"891",16.49023,16.77978,17.40887
"892",15.15016,15.38966,16.03304
"893",14.38015,14.56013,15.23558
"894",14.22535,14.40032,15.07302
"895",14.11826,14.36114,15.02725
"896",13.32522,13.46625,14.01276
"897",12.89542,13.07147,13.65726
"898",12.41601,12.53934,13.16811
"899",11.73164,11.8805,12.5434
"900",11.71475,11.88939,12.48239
"901",11.69879,11.84988,12.43035
"902",11.64611,11.83175,12.39343
"903",11.7802,11.95468,12.5464
"904",11.80522,11.92529,12.51691
"905",11.60477,11.67584,12.28602
"906",11.43725,11.44626,12.04236
"907",11.96971,12.00144,12.57097
"908",12.74533,12.66149,13.16798
"909",13.88307,13.70162,14.24571
"910",14.95274,14.66515,15.11017
"911",16.53608,16.00091,16.30834
"912",17.08792,16.53368,16.80579
"913",17.17089,16.82133,17.05094
"914",17.65731,17.2462,17.42638
"915",18.14364,17.68876,17.8737
"916",18.15213,17.7923,18.03745
"917",18.72332,18.34873,18.541
"918",19.2288,18.83469,19.01033
"919",19.79593,19.38707,19.54404
"920",20.72359,20.1423,20.21348
"921",22.13062,21.30185,21.23144
"922",22.62234,21.7169,21.6214
"923",22.51028,21.71554,21.75856
"924",21.58021,21.02335,21.20686
"925",20.85383,20.55359,20.89545
"926",20.15072,19.99366,20.43027
"927",19.17559,18.98192,19.44542
"928",16.22699,15.95811,16.35241
"929",15.49248,15.27471,15.72092
"930",14.82349,14.71278,15.28805
"931",13.01823,13.12405,13.91953
"932",15.13751,12.20602,13.36739
"933",16.2805,11.97086,13.13807
"934",16.01896,11.90425,12.92096
"935",16.74315,11.83576,12.98725
"936",16.49349,11.85303,12.95561
"937",14.80764,11.5575,12.55735
"938",14.31463,11.36642,12.34305
"939",14.97432,11.31328,12.35351
"940",15.68273,11.31233,12.36758
"941",15.90061,11.5025,12.51831
"942",16.99902,11.48924,12.66372
"943",16.23538,11.34774,12.47804
"944",14.9414,10.97616,12.00262
"945",15.69248,10.68354,11.87185
"946",15.91388,10.75572,11.92987
"947",15.35144,10.88467,11.89301
"948",15.1244,10.88328,11.89769
"949",15.32997,10.9061,11.90839
"950",17.60114,10.82217,12.09672
"951",17.41775,10.84206,12.02418
"952",17.64218,10.73088,12.01193
"953",16.99473,10.69536,11.89109
"954",17.31289,10.27496,11.71916
"955",18.25351,10.73308,12.41666
"956",19.29543,12.00352,13.52366
"957",20.07782,12.76329,13.8285
"958",18.89355,13.82213,14.71605
"959",16.09629,14.01851,14.68291
"960",16.08431,14.55226,15.09522
"961",16.65855,15.15996,15.55348
"962",17.0328,15.50943,15.64913
"963",16.12672,15.02021,15.35715
"964",17.94329,16.66814,16.6623
"965",18.90423,17.53177,17.17591
"966",19.69032,18.34468,17.94557
"967",22.09548,20.50222,19.37543
"968",23.74018,21.91132,20.34268
"969",22.81088,21.16741,19.56271
"970",21.67449,20.28232,19.47326
"971",15.89874,15.30542,15.80618
"972",12.54105,12.16775,13.06272
"973",12.18136,10.51919,10.98408
"974",12.67979,10.55642,11.0439
"975",12.72149,10.45728,11.05012
"976",13.07453,10.52831,11.11132
"977",13.90017,11.10361,11.69349
"978",13.86562,10.99665,11.61609
"979",14.74923,10.63084,11.48054
"980",14.1759,10.60971,11.3882
"981",14.05025,10.55347,11.35185
"982",13.63684,10.33091,11.13785
"983",13.82749,10.21679,11.14076
"984",13.74136,10.10791,11.05375
"985",14.62261,10.04967,11.12633
"986",14.52036,9.970932,11.0497
"987",15.25688,9.788196,10.9934
"988",14.41726,9.760044,10.78964
"989",14.54487,9.526766,10.68045
"990",14.72748,9.402524,10.62145
"991",14.01714,9.15906,10.31314
"992",13.90408,9.223484,10.38282
"993",14.05772,9.084596,10.23449
"994",14.58089,8.645009,9.911201
"995",14.36288,8.127977,9.574438
"996",13.73183,7.944867,9.266689
"997",13.5061,7.530458,8.948254
"998",12.27915,7.736541,8.835533
"999",11.72702,7.709898,8.686201
"1000",12.24725,7.580515,8.659394
"1001",13.86729,7.949066,9.169994
"1002",13.37921,8.680552,9.606735
"1003",13.53937,8.983316,9.806497
"1004",14.45194,9.698966,10.44699
"1005",16.66232,10.47563,11.23705
"1006",17.94892,11.49689,12.18829
"1007",17.09651,12.58693,13.20049
"1008",17.75785,13.82425,14.31235
"1009",18.22581,14.56576,14.61325
"1010",17.41083,15.70617,15.70325
"1011",15.83885,15.20428,15.30831
"1012",16.71616,16.12534,15.99408
"1013",17.09567,16.39756,16.18375
"1014",17.18765,16.47884,16.31689
"1015",15.44255,15.08598,15.07951
"1016",17.28831,16.85815,16.82217
"1017",17.51665,16.99888,17.12077
"1018",16.56618,16.06365,16.23621
"1019",15.73691,15.23396,15.43433
"1020",15.92892,15.41428,15.63191
"1021",15.81293,15.42121,15.66885
"1022",15.82752,15.52104,15.80972
"1023",15.33922,15.11743,15.42943
"1024",14.95037,14.74762,15.08626
"1025",14.38504,14.30022,14.6958
"1026",13.84556,13.76977,14.2069
"1027",12.75418,12.90754,13.52474
"1028",12.80077,12.09849,12.84212
"1029",14.22741,11.82965,12.61112
"1030",14.04774,11.5267,12.28622
"1031",13.89065,11.44115,12.16044
"1032",13.99475,11.44443,12.13656
"1033",13.89287,11.34059,12.07447
"1034",14.48229,11.38122,12.14432
"1035",15.24668,11.31041,12.12319
"1036",14.32666,11.06036,11.79792
"1037",14.12381,10.89592,11.66285
"1038",13.89814,10.68604,11.48962
"1039",13.90887,10.75302,11.50219
"1040",14.03618,10.60101,11.40289
"1041",14.06377,10.71394,11.43299
"1042",13.26444,10.45851,11.23198
"1043",13.92728,10.2119,11.11467
"1044",14.54172,10.02866,11.02378
"1045",14.24759,10.2939,11.25261
"1046",14.34877,10.42959,11.44584
"1047",14.28937,9.693476,10.72005
"1048",14.01582,9.477856,10.47791
"1049",13.70377,9.40629,10.35614
"1050",14.17843,9.45892,10.43157
"1051",14.59309,9.804564,10.75628
"1052",16.06312,10.87973,11.95176
"1053",18.51309,12.27248,13.89351
"1054",17.20273,13.94314,15.68929
"1055",17.92194,16.01159,17.56789
"1056",19.48969,17.60472,18.84419
"1057",19.7526,18.0927,18.53823
"1058",21.04027,19.5536,19.17279
"1059",22.42752,20.93737,20.14561
"1060",23.4859,21.78569,20.71085
"1061",24.20196,22.50923,21.50703
"1062",25.1644,23.52122,22.14053
"1063",26.50294,24.85904,23.31098
"1064",25.66014,24.28692,23.17598
"1065",26.53144,25.2139,24.1447
"1066",25.98603,24.8465,24.27705
"1067",25.33986,24.44927,24.12441
"1068",25.26268,24.49831,24.20236
"1069",24.78362,24.134,23.91963
"1070",24.1424,23.64741,23.53636
"1071",23.83036,23.40985,23.39142
"1072",22.84419,22.58658,22.7296
"1073",22.29152,22.17996,22.37359
"1074",21.49014,21.42421,21.79868
"1075",20.37032,20.39386,20.86666
"1076",19.20915,19.32357,19.86868
"1077",18.17722,18.35433,18.93867
"1078",17.24455,17.39487,17.94158
"1079",16.22656,16.33167,16.84631
"1080",15.47408,15.57325,16.05859
"1081",14.70522,14.79517,15.34271
"1082",13.96397,14.12161,14.7288
"1083",13.52193,13.67358,14.26944
"1084",13.33515,13.43274,13.96901
"1085",13.15994,13.20167,13.70454
"1086",12.6916,12.77609,13.3175
"1087",12.25219,12.34449,12.90576
"1088",11.70874,11.80078,12.40716
"1089",11.28467,11.4177,12.08418
"1090",11.03027,11.21063,12.00574
"1091",10.11864,10.39536,11.4515
"1092",9.658078,10.03608,11.25429
"1093",9.87237,10.23751,11.26892
"1094",9.862812,10.12314,10.85414
"1095",9.317153,9.564243,10.3897
"1096",9.163533,9.526535,10.58762
"1097",9.844486,8.911463,9.803174
"1098",14.02626,8.580124,10.20454
"1099",13.54231,10.13521,12.43287
"1100",13.17047,12.01952,13.99774
"1101",14.56534,13.6744,15.29331
"1102",15.5242,14.5487,15.35542
"1103",16.21361,15.13432,15.7213
"1104",16.49928,15.38857,15.65987
"1105",18.06481,16.62118,16.51344
"1106",18.77411,17.25421,16.81232
"1107",19.35461,17.85586,17.12987
"1108",20.11871,18.58302,17.79609
"1109",20.68499,19.1447,18.30916
"1110",21.03145,19.48963,18.88855
"1111",18.0025,17.37905,17.57155
"1112",17.58455,17.15125,17.46754
"1113",18.42545,17.78557,17.96085
"1114",20.68065,19.5741,19.31412
"1115",19.35063,18.36778,18.32665
"1116",17.69155,17.24632,17.55783
"1117",17.13618,16.83768,17.19274
"1118",16.94199,16.67997,17.07491
"1119",16.42764,16.24104,16.72026
"1120",15.75988,15.60413,16.05121
"1121",15.24715,15.1148,15.61312
"1122",14.83017,14.69046,15.25515
"1123",14.59466,14.49397,15.02647
"1124",14.11349,14.00128,14.67306
"1125",13.83076,13.72569,14.5214
"1126",13.59806,13.50413,14.35992
"1127",13.1059,12.99958,14.0774
"1128",12.12242,12.24908,13.64164
"1129",12.17107,12.32745,13.31271
"1130",12.11686,12.31591,13.10553
"1131",11.82967,12.00184,12.70372
"1132",11.16629,11.30802,12.06832
"1133",10.30368,10.44473,11.26531
"1134",9.634999,9.915298,11.08183
"1135",9.932175,10.33134,11.45935
"1136",9.667842,10.01946,11.0647
"1137",9.273018,8.981334,9.950121
"1138",11.99136,8.478275,9.472768
"1139",13.03217,7.923523,8.918029
"1140",13.31449,7.384691,8.556636
"1141",13.76396,7.144803,8.484744
"1142",12.73059,6.754089,7.827158
"1143",11.99404,6.538212,7.567529
"1144",12.00155,6.675311,7.735822
"1145",12.95204,6.708048,7.849678
"1146",12.34013,6.722499,7.920614
"1147",14.82155,8.096116,10.02603
"1148",13.43002,9.882568,11.54863
"1149",13.47966,11.97116,13.55552
"1150",15.60959,14.43682,16.09101
"1151",17.51688,16.08638,17.04053
"1152",19.02141,17.34582,17.61485
"1153",19.44821,17.56457,17.19627
"1154",20.35995,18.66098,18.01614
"1155",21.91317,20.12177,18.98791
"1156",22.50598,20.66355,19.17755
"1157",23.80209,21.93115,20.22248
"1158",23.96306,21.86708,20.2831
"1159",24.03656,22.05582,21.0188
"1160",24.29853,22.52002,21.50435
"1161",25.16694,23.37716,21.94841
"1162",24.53916,22.97308,22.28808
"1163",24.52659,23.12457,22.73052
"1164",24.36485,22.8936,22.69079
"1165",23.06115,22.05193,22.17184
"1166",22.50675,21.8029,22.05393
"1167",21.79488,21.30658,21.58501
"1168",20.69375,20.47387,20.92188
"1169",20.18126,19.99291,20.36872
"1170",19.6511,19.54695,19.97939
"1171",19.31891,19.23465,19.69017
"1172",18.57291,18.54589,19.03302
"1173",18.16885,18.14333,18.62484
"1174",17.71202,17.66258,18.18958
"1175",17.24473,17.18645,17.79665
"1176",16.85561,16.80043,17.49374
"1177",16.36745,16.30751,17.12499
"1178",16.34146,16.26764,16.98204
"1179",16.31516,16.2337,16.85996
"1180",16.04469,15.98606,16.54294
"1181",15.55984,15.46987,16.08188
"1182",15.18024,15.0182,15.47283
"1183",14.26319,14.09669,14.54596
"1184",13.70261,13.55685,14.15069
"1185",12.71551,11.9408,12.61503
"1186",12.52272,10.73143,11.03627
"1187",11.89831,9.799936,10.25247
"1188",11.37978,9.1897,9.70657
"1189",11.50417,8.903268,9.585625
"1190",12.4336,8.968498,9.780183
"1191",12.87758,9.183393,9.97473
"1192",12.04217,8.9932,9.573859
"1193",10.68769,8.461063,8.875124
"1194",10.55606,8.146936,8.776008
"1195",10.93718,8.091289,8.803252
"1196",10.92945,8.244306,8.845613
"1197",11.65966,8.981073,9.643378
"1198",12.20511,9.446128,9.99913
"1199",13.30511,10.6518,10.9335
"1200",11.84084,11.10104,11.44541
"1201",12.11024,11.51143,11.65991
"1202",11.13433,10.23185,10.84935
"1203",10.94828,9.371607,9.995982
"1204",9.133652,8.180348,9.091862
"1205",12.29169,10.15482,10.14118
"1206",13.60851,13.01791,12.66684
"1207",13.62035,13.34771,13.0913
"1208",13.03148,12.64207,12.73166
"1209",12.4581,12.12494,12.34038
"1210",11.72192,11.34262,11.79664
"1211",12.25953,11.74428,12.18395
"1212",14.42063,13.86271,13.68085
"1213",14.64011,14.07142,14.03996
"1214",14.4865,13.9683,13.93856
"1215",14.36597,13.89803,13.8985
"1216",13.07804,12.8974,13.19964
"1217",13.33271,13.19007,13.39164
"1218",11.98873,11.85678,12.08784
"1219",10.86607,10.8175,11.24895
"1220",10.22338,10.14395,10.5602
"1221",9.33761,9.300413,9.831678
"1222",9.078193,8.984125,9.550632
"1223",8.962408,8.856492,9.436304
"1224",8.721973,8.61326,9.205744
"1225",8.778814,8.647261,9.193706
"1226",8.699082,8.550191,9.105116
"1227",8.602711,8.42035,8.962808
"1228",8.219782,8.065174,8.63059
"1229",8.095983,7.899366,8.509336
"1230",7.922696,7.738371,8.538739
"1231",7.646918,7.058592,8.028811
"1232",10.31052,6.85497,7.909474
"1233",13.02999,6.603428,7.948944
"1234",13.61535,6.632184,7.992655
"1235",11.71818,6.740853,7.822513
"1236",10.53351,6.806845,7.678115
"1237",10.00928,6.789284,7.555119
"1238",9.82655,6.720527,7.497793
"1239",9.251872,6.662069,7.355616
"1240",9.207124,6.710129,7.348307
"1241",8.921444,6.751569,7.323695
"1242",9.017563,6.789382,7.334351
"1243",9.316047,6.886118,7.435038
"1244",9.141361,6.860919,7.381627
"1245",9.107295,6.941557,7.443882
"1246",9.162302,7.038171,7.512825
"1247",9.150356,6.964156,7.414167
"1248",9.088044,6.911841,7.331848
"1249",9.45934,7.302977,7.715297
"1250",9.860987,7.485579,7.906473
"1251",10.07821,7.755422,8.132713
"1252",11.00668,8.477349,8.721421
"1253",11.83705,9.09986,9.358229
"1254",14.09847,10.4131,10.67184
"1255",16.5332,12.23748,12.18756
"1256",17.07464,13.28151,13.36292
"1257",16.87978,14.57359,14.92563
"1258",16.43454,15.30987,15.55612
"1259",16.90624,15.73116,16.0686
"1260",13.52958,11.94801,12.94742
"1261",12.63737,10.827,11.83334
"1262",13.90992,11.37473,12.30472
"1263",14.87083,12.09883,12.96564
"1264",14.78248,12.3162,13.06954
"1265",14.57582,12.41145,13.12665
"1266",15.53912,12.55169,13.379
"1267",15.91915,12.42488,13.32139
"1268",13.98222,12.03144,12.95951
"1269",14.19447,11.97885,12.88724
"1270",13.84431,11.96757,12.79444
"1271",13.81388,11.97542,12.71813
"1272",13.59587,11.76764,12.48581
"1273",13.43629,11.46252,12.18991
"1274",13.71869,11.2708,12.00591
"1275",13.49051,11.01791,11.76734
"1276",13.41509,10.77983,11.57383
"1277",12.9921,10.55397,11.30828
"1278",12.67113,10.4155,11.10968
"1279",12.62052,10.37988,11.02768
"1280",12.71178,10.30831,10.93442
"1281",12.59173,9.997816,10.68292
"1282",12.0738,9.460978,10.14312
"1283",11.7013,9.339936,9.957831
"1284",11.47639,9.324984,9.901642
"1285",11.70959,9.489115,9.991898
"1286",12.00822,9.327121,9.871002
"1287",11.99738,9.282113,9.755635
"1288",12.13621,9.27376,9.759256
"1289",11.77004,9.139479,9.657129
"1290",11.61976,8.901447,9.435416
"1291",12.70591,9.428116,10.16367
"1292",11.6203,10.45948,11.26928
"1293",11.4806,11.05152,11.55124
"1294",11.20452,10.86358,11.1503
"1295",12.59291,12.01815,12.30743
"1296",11.92778,11.48946,11.81672
"1297",10.57573,9.19801,9.8056
"1298",12.48031,11.59648,12.02478
"1299",11.81006,11.79751,12.24247
"1300",12.22752,12.09264,12.37314
"1301",13.86666,13.47308,13.25286
"1302",14.1578,13.70208,13.43728
"1303",13.77538,13.24852,13.26903
"1304",12.56066,12.29245,12.36162
"1305",15.52412,14.67463,14.04517
"1306",12.9702,12.53586,13.03885
"1307",11.35563,11.50337,11.8062
"1308",11.49595,11.70329,12.30574
"1309",13.46352,13.50307,13.72999
"1310",15.0634,15.13554,15.1877
"1311",15.47485,15.50628,15.50558
"1312",14.25998,14.14804,14.34048
"1313",14.6311,14.54185,14.63424
"1314",14.57568,14.56234,14.72233
"1315",13.75177,13.80644,14.12351
"1316",12.78399,12.82301,13.25614
"1317",11.81036,11.88493,12.38496
"1318",10.97961,11.09272,11.7162
"1319",10.4716,10.59442,11.25628
"1320",10.03096,10.1538,10.75324
"1321",9.598493,9.768703,10.52697
"1322",9.185165,9.345106,10.28634
"1323",8.944354,9.080717,10.02677
"1324",9.201073,9.276667,10.02007
"1325",9.58032,9.510634,10.06723
"1326",9.519347,9.479891,10.03916
"1327",9.040662,9.056208,9.623463
"1328",9.437914,8.680038,9.33243
